Price,Size,Side
27791.7,0.2,buy
27791.6,0.27003202,buy
27791.5,0.25003186,buy
27791.4,0.00003036,buy
27791.3,0.12000784,buy
27791.2,0.25,buy
27791.15000000,0.02253000,buy
27790.79000000,0.00095000,buy
27790.76000000,0.34654000,buy
27790.7,0.20001294,buy
27790.63000000,0.00551000,buy
27790.60000000,0.01658000,buy
27790.05000000,0.00189000,buy
27790.01000000,0.82416000,buy
27790.00000000,0.07194000,buy
27789.92000000,0.00044000,buy
27789.8,0.10879648,buy
27789.7,0.11000711,buy
27789.67000000,1.37360000,buy
27789.63000000,0.04403000,buy
27789.6,0.45988623,buy
27789.55000000,0.17000000,buy
27789.44000000,0.01207000,buy
27789.33000000,0.03859000,buy
27789.28000000,0.01087000,buy
27789.26000000,0.00782000,buy
27789,0.25988839,buy
27788.88000000,0.18161000,buy
27788.86000000,0.25000000,buy
27788.55000000,0.00773000,buy
27788.4,0.20791071,buy
27788.27000000,0.11226000,buy
27788.16000000,0.03598000,buy
27788.1,0.20001294,buy
27788.00000000,0.00069000,buy
27788,0.019,buy
27787.95000000,0.02727000,buy
27787.8,0.0000256,buy
27787.71000000,0.18696000,buy
27787.45000000,0.00044000,buy
27787.3,0.03284821,buy
27786.63000000,0.00100000,buy
27786.40000000,0.00150000,buy
27786.2,0.13554524,buy
27786.00000000,0.00054000,buy
27785.9,0.11000474,buy
27785.79000000,4.40150000,buy
27785.78000000,0.20000000,buy
27785.62000000,0.03182000,buy
27785.60000000,7.33582000,buy
27785.39000000,3.59797000,buy
27785,0.15753803,buy
27784.9,0.20002049,buy
27784.7,0.043,buy
27784.47000000,2.40001000,buy
27784.46000000,4.00000000,buy
27784.4,0.76355721,buy
27784.3,4.1561,buy
27784.17000000,0.03201000,buy
27783.5,0.00017996,buy
27783.32000000,0.18161000,buy
27783.30000000,0.01015000,buy
27783.2,0.15001456,buy
27783.16000000,0.08982000,buy
27783.1,3.19172555,buy
27783.08000000,0.00385000,buy
27783.07000000,0.05760000,buy
27782.73000000,0.15003000,buy
27782.67000000,0.00045000,buy
27782.30000000,0.25000000,buy
27782.3,0.05520648,buy
27781.66000000,0.00143000,buy
27781.44000000,0.60115000,buy
27781.43000000,1.00186000,buy
27781.33000000,0.00070000,buy
27781.12000000,0.25000000,buy
27781,0.115,buy
27780.6,0.00003388,buy
27780.54000000,0.00785000,buy
27780.00000000,0.12937000,buy
27780,0.00016081,buy
27779.86000000,0.03676000,buy
27779.82000000,0.03599000,buy
27779.6,0.00011467,buy
27779.4,0.10799357,buy
27779.38000000,0.18696000,buy
27779.3,0.03752848,buy
27779.18000000,0.01792000,buy
27779.14000000,0.00128000,buy
27778.99000000,0.03752000,buy
27778.7,5,buy
27778.5,0.03236646,buy
27777.84000000,0.00070000,buy
27777.78000000,0.05510000,buy
27777.77000000,0.09179000,buy
27777.59000000,0.00281000,buy
27777.11000000,0.03754000,buy
27776.82000000,0.00682000,buy
27776.80000000,0.01803000,buy
27776.8,0.0000238,buy
27776.70000000,0.00100000,buy
27776.56000000,0.00046000,buy
27776,0.01,buy
27775.91000000,3.87052000,buy
27775.90000000,7.33582000,buy
27775.9,0.14388541,buy
27775.37000000,0.03183000,buy
27775.18000000,0.03269000,buy
27775.00000000,0.04550000,buy
27775,0.00018001,buy
27774.9,1.06975996,buy
27774.80000000,0.05953000,buy
27774.63000000,0.00056000,buy
27774.41000000,0.09153000,buy
27774.40000000,0.15249000,buy
27774.2,0.4295,buy
27773.4,0.01532265,buy
27773.3,0.00104726,buy
27773.10000000,0.08713000,buy
27772.9,0.00237053,buy
27772.7,0.00053575,buy
27772.68000000,0.09778000,buy
27772.67000000,0.03797000,buy
27772.58000000,0.16284000,buy
27772.4,4.1535,buy
27772.13000000,0.27492000,buy
27772.12000000,0.51518000,buy
27772,0.00002374,buy
27771.9,0.00003399,buy
27771.8,0.00003101,buy
27771.71000000,0.00070000,buy
27771.7,0.0498127,buy
27771.48000000,0.03600000,buy
27771.42000000,0.00086000,buy
27771.4,0.00149296,buy
27771.23000000,0.00642000,buy
27771.2,0.00719,buy
27771.1,0.20001941,buy
27771.08000000,0.23142000,buy
27771.05000000,0.18696000,buy
27771,0.00087719,buy
27770.13000000,0.50000000,buy
27770.00000000,0.12162000,buy
27769.99000000,0.03755000,buy
27769.83000000,0.15438000,buy
27769.7,0.00002356,buy
27769.57000000,0.04624000,buy
27769.5,0.00002289,buy
27769.4,0.00005534,buy
27769.34000000,0.00128000,buy
27769.20000000,0.00123000,buy
27769.2,0.00001809,buy
27769.10000000,0.00041000,buy
27769.1,0.00003202,buy
27768.75000000,0.00040000,buy
27768.65000000,0.00078000,buy
27768.4,0.00001213,buy
27768.3,1.81043267,buy
27768.2,0.00001304,buy
27768.1,0.00081089,buy
27767.92000000,0.01791000,buy
27767.85000000,0.03184000,buy
27767.81000000,0.07507000,buy
27767,0.914,buy
27766.89000000,0.00100000,buy
27766.84000000,0.00074000,buy
27766.69000000,1.02251000,buy
27766.67000000,0.03643000,buy
27766.66000000,0.00038000,buy
27766.6,0.00582991,buy
27766.50000000,0.08982000,buy
27766.5,0.09008473,buy
27766.4,3.19190562,buy
27766.1,3.19172555,buy
27766.09000000,0.00038000,buy
27766.02000000,0.00037000,buy
27765.9,0.0009604,buy
27765.8,0.00001633,buy
27765.7,0.00012653,buy
27765.5,1.06977878,buy
27765.40000000,0.00510000,buy
27765.38000000,0.00044000,buy
27765.3,0.00002224,buy
27765.00000000,0.00107000,buy
27764.95000000,0.00800000,buy
27764.9,0.00060005,buy
27764.70000000,7.33828000,buy
27764.64000000,0.00448000,buy
27764.38000000,0.00039000,buy
27764.2,0.00002624,buy
27764.18000000,0.94620000,buy
27764.1,0.01797225,buy
27763.75000000,0.03019000,buy
27763.5,0.00001241,buy
27763.14000000,0.03601000,buy
27762.92000000,0.00069000,buy
27762.83000000,0.00070000,buy
27762.72000000,0.18696000,buy
27762.63000000,0.00137000,buy
27762.22000000,0.00800000,buy
27761.9,0.14382281,buy
27761.61000000,0.00037000,buy
27761.5,0.0001347,buy
27761.37000000,1.65975000,buy
27761.36000000,6.80000000,buy
27761.29000000,0.08717000,buy
27761.25000000,0.00072000,buy
27761.2,0.00069618,buy
27760.93000000,0.00842000,buy
27760.85000000,0.00070000,buy
27760.00000000,0.19276000,buy
27760,0.00642113,buy
27759.77000000,0.00758000,buy
27759.62000000,0.03185000,buy
27759.6,0.00004191,buy
27759.08000000,0.00038000,buy
27759.00000000,0.00795000,buy
27759,0.00081464,buy
27758.43000000,0.00060000,buy
27758.2,0.0000198,buy
27757.8,0.00003168,buy
27757.7,0.00018013,buy
27757.57000000,0.01549000,buy
27757.5,0.0058559,buy
27757.47000000,0.04241000,buy
27757.21000000,0.02305000,buy
27757.14000000,0.00188000,buy
27757.1,0.00231171,buy
27756.88000000,0.00037000,buy
27756.80000000,0.00240000,buy
27756.61000000,0.45050000,buy
27756.60000000,0.00820000,buy
27756.41000000,0.00220000,buy
27756.09000000,0.00039000,buy
27755.63000000,1.01768000,buy
27755.55000000,0.00556000,buy
27755.39000000,0.00065000,buy
27755.26000000,0.00041000,buy
27755.00000000,0.00752000,buy
27754.98000000,0.00057000,buy
27754.92000000,0.00045000,buy
27754.8,2.156717,buy
27754.7,0.00030811,buy
27754.54000000,0.00083000,buy
27754.5,0.0002394,buy
27754.41000000,0.00046000,buy
27754.4,0.00166286,buy
27754.39000000,0.18696000,buy
27754,0.00007137,buy
27753.9,0.00308984,buy
27753.73000000,0.02885000,buy
27753.64000000,0.00145000,buy
27753.54000000,0.00186000,buy
27753.5,0.02064918,buy
27753.4,0.00005096,buy
27753.3,0.00001136,buy
27753.2,0.00075079,buy
27753,0.00052286,buy
27752.8,2.964,buy
27752.73000000,0.00040000,buy
27752.4,0.000033,buy
27752.27000000,0.00037000,buy
27752.26000000,0.00128000,buy
27752.2,0.00241262,buy
27752.1,0.00010062,buy
27752.09000000,0.00373000,buy
27752,0.00025596,buy
27751.90000000,0.00037000,buy
27751.67000000,0.00040000,buy
27751.66000000,0.00100000,buy
27751.5,0.00001151,buy
27751.25000000,0.00104000,buy
27751.18000000,2.15671000,buy
27751.1,0.00002573,buy
27751,0.01003604,buy
27750.99000000,0.00064000,buy
27750.86000000,0.02045000,buy
27750.75000000,0.00223000,buy
27750.71000000,0.00037000,buy
27750.63000000,0.00063000,buy
27750.26000000,0.00067000,buy
27750.22000000,0.00043000,buy
27750.2,0.01859135,buy
27750.11000000,0.00055000,buy
27750.08000000,0.00064000,buy
27750.01000000,0.02190000,buy
27750.00000000,0.74814000,buy
27750,0.00267278,buy
27749.9,0.00081665,buy
27749.83000000,0.00424000,buy
27749.82000000,0.00043000,buy
27749.72000000,0.00038000,buy
27749.7,0.00341264,buy
27749.6,0.01142857,buy
27749.59000000,0.00171000,buy
27749.54000000,0.00072000,buy
27749.5,0.00374161,buy
27749.37000000,0.00039000,buy
27749.3,0.00028743,buy
27749.1,0.00564471,buy
27749,0.00018018,buy
27748.9,0.00008148,buy
27748.87000000,0.00045000,buy
27748.76000000,0.00054000,buy
27748.75000000,0.46884000,buy
27748.73000000,0.00090000,buy
27748.63000000,0.00064000,buy
27748.5,0.000067,buy
27748.4,0.00002421,buy
27748.3,0.045,buy
27748.26000000,0.00047000,buy
27748.00000000,0.06666000,buy
27747.90000000,0.00081000,buy
27747.84000000,0.00128000,buy
27747.82000000,0.00299000,buy
27747.8,0.00240288,buy
27747.77000000,0.00055000,buy
27747.48000000,0.00057000,buy
27747.21000000,0.00038000,buy
27747.1,0.00005507,buy
27747.07000000,0.00143000,buy
27747.03000000,0.00058000,buy
27746.96000000,0.00039000,buy
27746.84000000,0.00038000,buy
27746.8,0.00001705,buy
27746.7,0.00001376,buy
27746.66000000,0.00174000,buy
27746.6,0.00007224,buy
27746.55000000,0.00041000,buy
27746.5,0.00004552,buy
27746.47000000,0.09134000,buy
27746.1,0.00001867,buy
27746.07000000,0.18696000,buy
27746.03000000,0.01004000,buy
27745.8,0.00003989,buy
27745.76000000,0.00115000,buy
27745.61000000,0.00061000,buy
27745.22000000,0.00038000,buy
27745.2,0.00078876,buy
27745.12000000,0.00048000,buy
27745.10000000,0.00041000,buy
27745.00000000,0.00440000,buy
27745,0.00010006,buy
27744.9,0.00039645,buy
27744.89000000,0.00234000,buy
27744.8,0.00014248,buy
27744.68000000,0.00139000,buy
27744.67000000,0.00226000,buy
27744.60000000,0.00037000,buy
27744.57000000,0.00083000,buy
27744.5,0.00008064,buy
27744.47000000,0.07208000,buy
27744.3,0.00244521,buy
27744.28000000,0.00186000,buy
27744.1,0.00003864,buy
27744.00000000,0.03604000,buy
27744,0.00002859,buy
27743.98000000,0.00969000,buy
27743.80000000,0.00147000,buy
27743.70000000,0.00045000,buy
27743.54000000,0.21930000,buy
27743.3,0.00027958,buy
27743.21000000,0.00080000,buy
27743.2,1.80466039,buy
27743.19000000,0.00070000,buy
27743.17000000,0.00042000,buy
27743.12000000,0.00359000,buy
27743.00000000,0.00121000,buy
27742.94000000,0.03498000,buy
27742.85000000,0.00120000,buy
27742.8,0.00035882,buy
27742.75000000,0.00118000,buy
27742.72000000,0.00086000,buy
27742.71000000,0.00073000,buy
27742.50000000,0.00272000,buy
27742.5,0.00005696,buy
27742.46000000,0.00047000,buy
27742.42000000,0.00049000,buy
27742.41000000,0.00206000,buy
27742.3,0.00005779,buy
27742.1,0.00002931,buy
27742.08000000,0.00168000,buy
27741.93000000,0.00117000,buy
27741.9,0.0006937,buy
27741.6,0.00005526,buy
27741.4,0.00004082,buy
27741.38000000,0.00042000,buy
27741.37000000,0.00041000,buy
27741.3,0.00077204,buy
27741.22000000,0.00039000,buy
27741.2,0.00001232,buy
27741.17000000,0.00047000,buy
27741.1,0.00040704,buy
27741.08000000,0.00276000,buy
27740.9,0.00086858,buy
27740.75000000,0.00045000,buy
27740.74000000,0.00040000,buy
27740.70000000,0.00049000,buy
27740.6,0.00060418,buy
27740.59000000,0.00098000,buy
27740.4,0.0000259,buy
27740.2,0.00018024,buy
27740.1,0.00050917,buy
27740.00000000,0.03642000,buy
27740,0.00003017,buy
27739.9,0.00003333,buy
27739.8,0.00855264,buy
27739.76000000,0.00039000,buy
27739.71000000,0.00196000,buy
27739.58000000,0.00039000,buy
27739.40000000,0.00108000,buy
27739.33000000,0.00077000,buy
27739.2,0.00378032,buy
27739.19000000,0.00196000,buy
27739.18000000,0.00083000,buy
27739.17000000,0.00048000,buy
27739.10000000,0.10815000,buy
27739.06000000,0.00038000,buy
27738.83000000,0.00122000,buy
27738.8,0.194,buy
27738.65000000,0.00039000,buy
27738.46000000,0.00038000,buy
27738.37000000,0.00039000,buy
27738.33000000,0.01250000,buy
27738.2,0.00088447,buy
27738.1,0.00048015,buy
27738,0.0001139,buy
27737.79000000,0.00052000,buy
27737.75000000,0.18696000,buy
27737.71000000,0.00070000,buy
27737.7,0.01289594,buy
27737.6,0.10824561,buy
27737.58000000,0.00467000,buy
27737.57000000,0.00039000,buy
27737.4,0.00081472,buy
27737.14000000,0.00043000,buy
27737.1,0.00059909,buy
27737,0.00019564,buy
27736.9,0.00001708,buy
27736.76000000,0.00087000,buy
27736.7,0.00107934,buy
27736.64000000,0.00039000,buy
27736.5,0.00010803,buy
27736.26000000,0.00047000,buy
27736.23000000,0.00042000,buy
27736.2,0.00001748,buy
27736.06000000,0.01025000,buy
27736.05000000,0.00037000,buy
27736,0.00442997,buy
27735.97000000,0.00065000,buy
27735.87000000,0.00068000,buy
27735.83000000,0.00485000,buy
27735.8,0.00148182,buy
27735.6,0.00044387,buy
27735.48000000,0.00089000,buy
27735.4,0.00006345,buy
27735.2,0.00002175,buy
27735.03000000,0.00100000,buy
27735.00000000,0.28752000,buy
27735,0.00038793,buy
27734.9,0.00001029,buy
27734.70000000,0.00042000,buy
27734.7,0.00022992,buy
27734.69000000,0.02153000,buy
27734.6,0.00047374,buy
27734.5,0.00582733,buy
27734.45000000,0.00054000,buy
27734.4,0.00002351,buy
27734.3,10.44103625,buy
27734.2,0.0005332,buy
27734.1,0.00026864,buy
27733.99000000,0.00041000,buy
27733.96000000,0.01078000,buy
27733.9,0.00039673,buy
27733.80000000,0.00047000,buy
27733.8,7.23387255,buy
27733.78000000,0.00720000,buy
27733.6,0.00024041,buy
27733.53000000,0.00175000,buy
27733.5,0.00008663,buy
27733.48000000,0.00101000,buy
27733.47000000,0.00086000,buy
27733.33000000,0.00625000,buy
27733.32000000,0.00084000,buy
27733.3,0.00089821,buy
27733.2,0.00404327,buy
27733,0.00013551,buy
27732.95000000,0.00282000,buy
27732.80000000,0.00041000,buy
27732.8,0.00098686,buy
27732.63000000,0.00042000,buy
27732.55000000,0.00040000,buy
27732.44000000,0.00040000,buy
27732.35000000,0.00146000,buy
27732,0.00002923,buy
27731.8,0.00001115,buy
27731.71000000,0.00047000,buy
27731.7,0.00070262,buy
27731.6,0.0010017,buy
27731.58000000,0.00073000,buy
27731.5,0.00002525,buy
27731.34000000,0.00040000,buy
27731.32000000,0.00123000,buy
27731.31000000,0.00091000,buy
27731.3,0.00211309,buy
27731.23000000,0.00060000,buy
27731.2,0.01,buy
27731.00000000,0.00360000,buy
27730.95000000,0.00184000,buy
27730.9,0.00061078,buy
27730.88000000,0.00050000,buy
27730.86000000,0.00041000,buy
27730.84000000,0.00084000,buy
27730.8,0.00001224,buy
27730.7,0.00001737,buy
27730.62000000,0.00801000,buy
27730.6,0.00067754,buy
27730.34000000,0.00361000,buy
27730.28000000,0.00307000,buy
27730.2,0.00098746,buy
27730.1,0.00004896,buy
27730.00000000,0.13247000,buy
27730,0.00029831,buy
27729.9,0.00051216,buy
27729.86000000,0.00145000,buy
27729.81000000,0.00042000,buy
27729.76000000,0.00038000,buy
27729.71000000,0.00054000,buy
27729.7,0.00006903,buy
27729.68000000,0.00719000,buy
27729.5,0.00010052,buy
27729.43000000,0.18696000,buy
27729.3,0.00001486,buy
27729.29000000,0.00359000,buy
27729.14000000,0.00038000,buy
27729.13000000,0.00044000,buy
27729.1,0.00075206,buy
27729.03000000,0.00055000,buy
27728.9,0.00002024,buy
27728.85000000,0.00043000,buy
27728.74000000,0.00171000,buy
27728.62000000,0.50000000,buy
27728.57000000,0.00172000,buy
27728.5,0.00045511,buy
27728.41000000,0.00100000,buy
27728.40000000,0.00041000,buy
27728,0.00003972,buy
27727.90000000,0.01056000,buy
27727.9,0.00004912,buy
27727.88000000,0.00039000,buy
27727.86000000,0.00105000,buy
27727.8,0.00004548,buy
27727.77000000,0.00038000,buy
27727.74000000,0.00300000,buy
27727.66000000,0.00200000,buy
27727.50000000,0.00135000,buy
27727.5,0.00001099,buy
27727.4,0.00010856,buy
27727.39000000,0.02982000,buy
27727.3,0.00001769,buy
27727.27000000,0.00673000,buy
27727.23000000,0.00413000,buy
27727.2,0.00007501,buy
27727.19000000,0.00045000,buy
27727.17000000,0.00109000,buy
27727.03000000,0.00055000,buy
27727.01000000,0.01015000,buy
27726.89000000,0.00038000,buy
27726.8,0.019,buy
27726.71000000,0.00185000,buy
27726.7,0.00002508,buy
27726.66000000,0.00063000,buy
27726.60000000,0.00042000,buy
27726.6,0.00001099,buy
27726.50000000,0.00073000,buy
27726.45000000,0.00065000,buy
27726.32000000,0.00054000,buy
27726.31000000,0.00074000,buy
27726.23000000,0.00212000,buy
27726.2,0.01208301,buy
27726.05000000,0.00038000,buy
27726,0.01004549,buy
27725.90000000,0.00423000,buy
27725.88000000,0.00038000,buy
27725.75000000,0.00079000,buy
27725.7,0.00181638,buy
27725.6,0.00002479,buy
27725.50000000,0.00040000,buy
27725.41000000,0.00037000,buy
27725.2,0.00003042,buy
27725.12000000,0.00038000,buy
27725.1,0.0000113,buy
27725.04000000,0.00109000,buy
27725.00000000,0.05294000,buy
27725,0.00149824,buy
27724.97000000,0.00039000,buy
27724.91000000,0.00039000,buy
27724.9,0.00003775,buy
27724.8,0.00109239,buy
27724.77000000,0.00065000,buy
27724.70000000,0.00100000,buy
27724.69000000,0.00135000,buy
27724.60000000,0.00103000,buy
27724.6,0.00012649,buy
27724.34000000,0.00045000,buy
27724.3,0.00196997,buy
27724.26000000,0.00094000,buy
27724.2,0.00001426,buy
27724.13000000,0.00046000,buy
27724.10000000,0.00510000,buy
27723.9,0.00010357,buy
27723.75000000,0.00223000,buy
27723.47000000,0.00041000,buy
27723.46000000,0.00088000,buy
27723.41000000,0.00038000,buy
27723.4,0.00125112,buy
27723.35000000,0.00104000,buy
27723.3,0.0008397,buy
27723.22000000,0.00159000,buy
27722.98000000,0.00047000,buy
27722.96000000,0.00038000,buy
27722.9,0.00002768,buy
27722.87000000,0.00089000,buy
27722.7,0.0000718,buy
27722.67000000,0.00044000,buy
27722.60000000,0.00053000,buy
27722.48000000,0.00044000,buy
27722.42000000,0.00039000,buy
27722.4,2.67,buy
27722.3,0.00022608,buy
27722.27000000,0.00441000,buy
27722.22000000,0.00269000,buy
27722.12000000,0.00039000,buy
27722.00000000,0.00039000,buy
27721.95000000,0.00157000,buy
27721.89000000,0.00239000,buy
27721.85000000,0.00037000,buy
27721.83000000,0.00038000,buy
27721.80000000,0.00670000,buy
27721.76000000,18.33722000,buy
27721.2,0.00004428,buy
27721.11000000,0.18696000,buy
27721,0.00001337,buy
27720.99000000,0.00046000,buy
27720.98000000,0.00054000,buy
27720.97000000,0.69144000,buy
27720.9,0.00003984,buy
27720.85000000,0.00209000,buy
27720.78000000,0.00040000,buy
27720.69000000,0.00044000,buy
27720.57000000,0.00039000,buy
27720.56000000,0.00058000,buy
27720.51000000,0.00037000,buy
27720.5,0.00005605,buy
27720.4,1,buy
27720.35000000,0.00043000,buy
27720.33000000,0.00094000,buy
27720.31000000,0.00039000,buy
27720.3,0.00006395,buy
27720.26000000,0.00037000,buy
27720.16000000,0.01673000,buy
27720.00000000,0.04423000,buy
27720,0.00449251,buy
27719.9,0.07617565,buy
27719.87000000,0.00045000,buy
27719.8,0.00350267,buy
27719.70000000,0.38189000,buy
27719.6,0.00128621,buy
27719.52000000,0.00039000,buy
27719.50000000,0.00188000,buy
27719.5,0.00012321,buy
27719.48000000,0.00562000,buy
27719.40000000,0.00427000,buy
27719.4,0.00022601,buy
27719.32000000,0.01803000,buy
27719.31000000,0.00568000,buy
27719.3,0.00234531,buy
27719.25000000,0.00076000,buy
27719.17000000,0.00125000,buy
27719.15000000,0.00167000,buy
27719.10000000,0.00258000,buy
27719.08000000,0.00368000,buy
27718.90000000,0.00087000,buy
27718.75000000,0.00079000,buy
27718.74000000,0.00042000,buy
27718.6,0.00004388,buy
27718.51000000,0.00072000,buy
27718.43000000,0.00052000,buy
27718.35000000,0.00043000,buy
27718.3,0.00002693,buy
27718.26000000,0.00116000,buy
27718.2,0.00010365,buy
27718.14000000,0.00181000,buy
27718.00000000,0.00071000,buy
27717.9,0.00002775,buy
27717.8,0.00015915,buy
27717.7,0.00014782,buy
27717.63000000,0.00719000,buy
27717.57000000,0.00047000,buy
27717.56000000,0.00066000,buy
27717.5,0.00009008,buy
27717.4,0.00011467,buy
27717.39000000,0.00040000,buy
27717.35000000,0.00050000,buy
27717.24000000,0.00088000,buy
27717.21000000,0.00180000,buy
27717.20000000,0.00037000,buy
27717.2,0.00001526,buy
27717.13000000,0.00100000,buy
27717.08000000,0.00043000,buy
27716.98000000,0.00207000,buy
27716.86000000,0.00040000,buy
27716.70000000,0.00373000,buy
27716.67000000,0.00420000,buy
27716.6,0.00957556,buy
27716.58000000,0.00091000,buy
27716.5,0.00238136,buy
27716.43000000,0.00054000,buy
27716.42000000,0.00042000,buy
27716.41000000,0.00040000,buy
27716.4,0.00080556,buy
27716.35000000,0.00039000,buy
27716.33000000,0.00369000,buy
27716.3,8.948,buy
27716.2,0.00058991,buy
27716.1,0.00003601,buy
27716.00000000,0.00824000,buy
27716,0.00001642,buy
27715.8,0.00014133,buy
27715.77000000,0.00060000,buy
27715.65000000,0.00977000,buy
27715.5,0.00055133,buy
27715.45000000,0.00359000,buy
27715.4,0.00095253,buy
27715.33000000,0.00574000,buy
27715.32000000,0.00054000,buy
27715.17000000,0.00112000,buy
27715.11000000,0.01051000,buy
27715.1,0.00006612,buy
27715.00000000,0.00131000,buy
27715,0.00006717,buy
27714.92000000,0.00128000,buy
27714.9,0.00010808,buy
27714.8,0.000025,buy
27714.70000000,0.38320000,buy
27714.66000000,0.00045000,buy
27714.6,0.00001796,buy
27714.57000000,0.00079000,buy
27714.53000000,0.00051000,buy
27714.51000000,0.00090000,buy
27714.50000000,0.03016000,buy
27714.49000000,0.00056000,buy
27714.36000000,0.00077000,buy
27714.34000000,0.00114000,buy
27714.28000000,0.00573000,buy
27714.2,0.00251225,buy
27714.18000000,0.00042000,buy
27714.13000000,0.00039000,buy
27714.10000000,0.00039000,buy
27714.01000000,0.00040000,buy
27714,0.00005537,buy
27713.80000000,0.00043000,buy
27713.8,0.02259779,buy
27713.7,0.00380184,buy
27713.69000000,0.00037000,buy
27713.60000000,0.00063000,buy
27713.6,0.00222844,buy
27713.58000000,0.00045000,buy
27713.5,0.00002841,buy
27713.33000000,0.00100000,buy
27713.3,0.00058745,buy
27713.22000000,0.00064000,buy
27713.15000000,0.00038000,buy
27713.07000000,0.07903000,buy
27713.06000000,0.00043000,buy
27712.99000000,0.01266000,buy
27712.93000000,0.00152000,buy
27712.82000000,0.00039000,buy
27712.72000000,0.00042000,buy
27712.5,0.00062191,buy
27712.43000000,0.00124000,buy
27712.42000000,0.00908000,buy
27712.4,0.00001077,buy
27712.3,0.00040102,buy
27712.1,0.01682989,buy
27712.05000000,0.00040000,buy
27712,0.00008899,buy
27711.93000000,0.00158000,buy
27711.91000000,0.03899000,buy
27711.86000000,0.00064000,buy
27711.84000000,0.00062000,buy
27711.8,0.00002374,buy
27711.78000000,0.00037000,buy
27711.73000000,0.00551000,buy
27711.6,0.00002199,buy
27711.40000000,0.00046000,buy
27711.3,0.00002379,buy
27711.19000000,0.00123000,buy
27710.84000000,0.23225000,buy
27710.82000000,0.00266000,buy
27710.79000000,0.00239000,buy
27710.74000000,0.00057000,buy
27710.53000000,0.00048000,buy
27710.52000000,0.00038000,buy
27710.51000000,0.00663000,buy
27710.37000000,0.00719000,buy
27710.34000000,0.00056000,buy
27710.28000000,0.02015000,buy
27710.27000000,0.00128000,buy
27710.19000000,0.00279000,buy
27710.14000000,0.00083000,buy
27710.09000000,0.00040000,buy
27710.03000000,0.00227000,buy
27710.00000000,0.00636000,buy
27709.97000000,0.00095000,buy
27709.77000000,0.00037000,buy
27709.67000000,0.00068000,buy
27709.59000000,0.03182000,buy
27709.53000000,0.00045000,buy
27709.52000000,0.00131000,buy
27709.51000000,0.00062000,buy
27709.39000000,1.50000000,buy
27709.28000000,0.00039000,buy
27709.20000000,0.00105000,buy
27709.17000000,0.00037000,buy
27709.15000000,0.00038000,buy
27709.14000000,0.00167000,buy
27709.09000000,0.00055000,buy
27709.05000000,0.00155000,buy
27709.00000000,0.00721000,buy
27708.86000000,0.00064000,buy
27708.82000000,0.00186000,buy
27708.60000000,0.12000000,buy
27708.51000000,0.00038000,buy
27708.47000000,0.00265000,buy
27708.42000000,0.00042000,buy
27708.24000000,0.00090000,buy
27708.09000000,0.00075000,buy
27708.07000000,0.00039000,buy
27707.95000000,0.00048000,buy
27707.61000000,0.00154000,buy
27707.38000000,0.00052000,buy
27707.17000000,0.00039000,buy
27707.14000000,0.00038000,buy
27707.13000000,0.00118000,buy
27707.01000000,0.00078000,buy
27706.67000000,0.00098000,buy
27706.66000000,0.02160000,buy
27706.60000000,0.00163000,buy
27706.45000000,0.00121000,buy
27706.39000000,0.00040000,buy
27706.30000000,0.00328000,buy
27706.27000000,0.00039000,buy
27706.25000000,0.00081000,buy
27706.18000000,0.00039000,buy
27706.09000000,0.00042000,buy
27706.00000000,0.06000000,buy
27705.88000000,0.00345000,buy
27705.82000000,0.01830000,buy
27705.66000000,0.00055000,buy
27705.44000000,0.00075000,buy
27705.26000000,0.00044000,buy
27705.25000000,0.00239000,buy
27704.99000000,0.00041000,buy
27704.94000000,0.00042000,buy
27704.86000000,0.00039000,buy
27704.75000000,0.00044000,buy
27704.73000000,0.00091000,buy
27704.57000000,0.00041000,buy
27704.34000000,0.00133000,buy
27704.32000000,0.00137000,buy
27704.16000000,0.00038000,buy
27704.13000000,0.00080000,buy
27703.88000000,0.00037000,buy
27703.80000000,0.00630000,buy
27703.73000000,0.00043000,buy
27703.53000000,0.00039000,buy
27703.44000000,0.00046000,buy
27703.36000000,0.00607000,buy
27703.20000000,0.00040000,buy
27702.99000000,0.00039000,buy
27702.77000000,0.00037000,buy
27702.67000000,0.00044000,buy
27702.50000000,0.00038000,buy
27702.37000000,0.00040000,buy
27702.32000000,0.00110000,buy
27702.26000000,0.00040000,buy
27702.00000000,0.00147000,buy
27701.96000000,0.00496000,buy
27701.95000000,0.00040000,buy
27701.81000000,0.00072000,buy
27701.75000000,0.00038000,buy
27701.69000000,0.00045000,buy
27701.68000000,0.00118000,buy
27701.67000000,0.00062000,buy
27701.60000000,0.00130000,buy
27701.21000000,0.00068000,buy
27701.15000000,0.00052000,buy
27701.11000000,0.00258000,buy
27701.00000000,0.00351000,buy
27700.99000000,0.00467000,buy
27700.94000000,0.01000000,buy
27700.92000000,0.00037000,buy
27700.86000000,0.01470000,buy
27700.70000000,0.00128000,buy
27700.57000000,0.00201000,buy
27700.37000000,0.00042000,buy
27700.29000000,0.04199000,buy
27700.26000000,0.00044000,buy
27700.15000000,0.00054000,buy
27700.05000000,0.00040000,buy
27700.00000000,3.92165000,buy
27699.89000000,0.00156000,buy
27699.81000000,0.00294000,buy
27699.71000000,0.00239000,buy
27699.70000000,0.00085000,buy
27699.63000000,0.00119000,buy
27699.57000000,0.00604000,buy
